source_page,scraped_at,extraction_method,title,product_url,brand,image_url,product_slug,ingredients,nutrition_info,product_tags,price_per_100g,price_per_100g_protein,price_summary,muchproteins_url
1,2025-07-26T19:16:18.588617,muchproteins_json,Impact Casein Powder,https://www.myprotein.com/sports-nutrition/slow-release-casein/10798909.html,Myprotein,impact-casein-powder-57ddd55cc20d06bf7db460b816816cd8-500px.png,impact-casein-powder,"Micellar Casein, ['Milk']","{'': 'per 100g', 'energy': {'kj': 1485, 'kcal': 350}, 'fat': {'all': 1.2, 'saturated': 0.7}, 'carbohydrates': {'all': 4.7, 'sugar': 4.6}, 'fibre': 0.01, 'protein': 82, 'salt': 0.6}","vegetarian, gluten free, soy free",2.56,3.12,"{'min': {'value': 32.49, 'grams': 5000, 'currency': 'EUR', 'rawValue': '€32.49', 'baseValue': 32.49, 'baseCurrency': 'EUR', 'date': '2023-04-16T14:31:10Z', 'pricePer100g': 0.65, 'pricePerProtein100g': 0.79}, 'max': {'value': 49.68, 'grams': 1000, 'currency': 'EUR', 'rawValue': '£41.99', 'baseValue': 41.99, 'baseCurrency': 'GBP', 'date': '2024-06-19T02:38:55Z', 'pricePer100g': 4.97, 'pricePerProtein100g': 6.06}, 'latest': {'value': 25.63, 'grams': 1000, 'currency': 'EUR', 'rawValue': '€25.63', 'baseValue': 25.63, 'baseCurrency': 'EUR', 'date': '2024-09-25T02:52:06Z'}, 'discount': 49, 'distanceFromMin': 2.33, 'distanceFromMax': 2.9399999999999995}",/protein/impact-casein-powder
1,2025-07-26T19:16:18.588639,muchproteins_json,Impact Casein Powder,https://www.myprotein.com/sports-nutrition/milk-protein-powder/10530835.html?switchcurrency=EUR,Myprotein,impact-casein-powder-48d077737479c9ad25af66a4c0260b3f-500px.png,impact-casein-powder,Milk Protein Concentrate,"{'': 'per 100 g', 'energy': {'kj': 1494, 'kcal': 357}, 'fat': {'all': 1, 'saturated': 1}, 'carbohydrates': {'all': 4.5, 'sugar': 4.5}, 'protein': 81, 'salt': 0.3}","vegetarian, soy free, gluten free",2.56,3.16,"{'min': {'value': 24.71, 'grams': 2500, 'currency': 'EUR', 'rawValue': '€24.71', 'date': '2022-11-25T02:07:13Z', 'dateUpdated': '2022-11-26T02:03:35Z', 'pricePer100g': 0.99, 'pricePerProtein100g': 1.22}, 'max': {'value': 28.61, 'grams': 1000, 'currency': 'EUR', 'rawValue': '€28.61', 'baseValue': 28.61, 'baseCurrency': 'EUR', 'date': '2024-09-19T02:43:41Z', 'pricePer100g': 2.86, 'pricePerProtein100g': 3.53}, 'latest': {'value': 25.63, 'grams': 1000, 'currency': 'EUR', 'rawValue': '€25.63', 'baseValue': 25.63, 'baseCurrency': 'EUR', 'date': '2024-09-25T02:47:24Z'}, 'discount': 10, 'distanceFromMin': 1.9400000000000002, 'distanceFromMax': 0.36999999999999966}",/protein/impact-casein-powder
1,2025-07-26T19:16:18.588659,muchproteins_json,Impact Casein Powder,https://www.myprotein.com/sports-nutrition/peptopro-casein/10530179.html,Myprotein,impact-casein-powder-c4cd987838968b796f689025449e269a-500px.png,impact-casein-powder,"PeptoPro*®*, ['Casein Hydrosylate']","{'': 'of which sugars', 'energy': {'kj': 1441, 'kcal': 340}, 'fat': {'all': 1.5}, 'carbohydrates': {'all': 0.5}, 'protein': 81, 'salt': 3.8}","vegetarian, gluten free, dairy free, lactose free, vegan, soy free",2.56,3.16,"{'min': {'value': 28.61, 'grams': 5000, 'currency': 'EUR', 'rawValue': '€28.61', 'baseValue': 28.61, 'baseCurrency': 'EUR', 'date': '2024-09-22T02:45:58Z', 'pricePer100g': 0.57, 'pricePerProtein100g': 0.7}, 'max': {'value': 128.49, 'grams': 1000, 'currency': 'EUR', 'rawValue': '€128.49', 'baseValue': 128.49, 'baseCurrency': 'EUR', 'date': '2023-03-03T09:32:04Z', 'dateUpdated': '2023-03-19T09:31:46Z', 'pricePer100g': 12.85, 'pricePerProtein100g': 15.86}, 'latest': {'value': 25.63, 'grams': 1000, 'currency': 'EUR', 'rawValue': '€25.63', 'baseValue': 25.63, 'baseCurrency': 'EUR', 'date': '2024-09-25T02:48:24Z'}, 'discount': 80, 'distanceFromMin': 2.46, 'distanceFromMax': 12.7}",/protein/impact-casein-powder
1,2025-07-26T19:16:18.588681,muchproteins_json,Beef Protein Isolate 97,https://www.bulk.com/eu/beef-protein-isolate-97-hydrobeef.html,Bulk,beef-protein-isolate-97-cc958e1316f70e8adf7246ffb279bb25-500px.png,beef-protein-isolate-97,"Hydrolysed Beef Protein Isolate, ['HydroBEEF™']","{'energy': {'kj': 1705, 'kcal': 402}, 'fat': {'all': 1.5, 'saturated': 0.5}, 'carbohydrates': {'all': 0, 'sugar': 0}, 'fibre': 0, 'protein': 97, 'salt': 1.65}","dairy free, lactose free, soy free, gluten free",3.2,3.3,"{'min': {'value': 77.99, 'grams': 5000, 'currency': 'EUR', 'rawValue': '€77.99', 'date': '2022-12-19T13:34:14Z', 'dateUpdated': '2022-12-30T13:33:24Z', 'pricePer100g': 1.56, 'pricePerProtein100g': 1.61}, 'max': {'value': 22.99, 'grams': 500, 'currency': 'EUR', 'rawValue': '€22.99', 'baseValue': 22.99, 'baseCurrency': 'EUR', 'date': '2024-03-25T02:33:21Z', 'pricePer100g': 4.6, 'pricePerProtein100g': 4.74}, 'latest': {'value': 159.99, 'grams': 5000, 'currency': 'EUR', 'rawValue': '€159.99', 'baseValue': 159.99, 'baseCurrency': 'EUR', 'date': '2024-05-15T02:41:51Z'}, 'discount': 30, 'distanceFromMin': 1.6899999999999997, 'distanceFromMax': 1.4400000000000004}",/protein/beef-protein-isolate-97
1,2025-07-26T19:16:18.588703,muchproteins_json,Impact Diet Whey,https://www.myprotein.com/sports-nutrition/diet-protein-blend/11311019.html,Myprotein,impact-diet-whey-0327a143ff44233f28374aa9416bd388-500px.png,impact-diet-whey,"Whey Protein, ['89%'], Natural Flavouring, [['Sweetener', ['Sucralose']]], Inulin Powder, ['Fructo-Oligosaccharide'], Vitamin and Mineral Blend, ['Magnesium Oxide', ['Vitamin C', ['Ascorbic Acid']], ['Iron', ['Ferrous Fumarate']], ['Vitamin E', ['DL-Alpha Tocopheryl Acetate']], 'Vitamin B3', 'Vitamin A', 'Zinc Oxide', 'Vitamin B6', 'Vitamin D3', 'Vitamin B1', 'Vitamin B2', 'Vitamin B12', 'Folic Acid', 'Potassium Iodide'], Conjugated Linoleic Acid Triglycerides, ['Conjugated Linoleic Acid Triglycerides', 'Malto Oligosacchride'], Choline Bitartrate, [['contains: Anti-caking agent', ['Silicon Dioxide']]]","{'': 'per 100g', 'energy': {'kj': 1615, 'kcal': 381}, 'fat': {'all': 2.5, 'saturated': 0.6}, 'carbohydrates': {'all': 6.5, 'sugar': 2.7}, 'fibre': '&lt;0.5g', 'protein': 83, 'salt': 0.4, 'active ingredients': None, 'vitamin a': '1568µg (196% ri*)', 'vitamin d': '4.0µg (80% ri*)', 'vitamin e': '24mg (200% ri*)', 'vitamin c': '160mg (200% ri*)', 'thiamin': '2.4mg (218% ri*)', 'riboflavin': '2.8mg (200% ri*)', 'niacin': '32mg (200% ri*)', 'vitamin b6': '2.8mg (200% ri*)', 'folic acid': '404µg (202% ri*)', 'vitamin b12': '5.0µg (200% ri*)', 'magnesium': '756mg (202% ri*)', 'iron': '28mg (200% ri*)', 'zinc': '20mg (200% ri*)', 'iodine': '300µg (200% ri*)', 'conjugated linoleic acid': 1, 'choline': 0.34}","vegetarian, gluten free, soy free, whey",2.88,3.47,"{'min': {'value': 26.98, 'grams': 5000, 'currency': 'EUR', 'rawValue': '£22.86', 'baseValue': 22.86, 'baseCurrency': 'GBP', 'date': '2024-08-25T02:42:18Z', 'pricePer100g': 0.54, 'pricePerProtein100g': 0.65}, 'max': {'value': 28.99, 'grams': 500, 'currency': 'EUR', 'rawValue': '€28.99', 'baseValue': 28.99, 'baseCurrency': 'EUR', 'date': '2023-01-07T01:59:36Z', 'dateUpdated': '2023-01-16T02:01:15Z', 'pricePer100g': 5.8, 'pricePerProtein100g': 6.99}, 'latest': {'value': 28.8, 'grams': 1000, 'currency': 'EUR', 'rawValue': '€28.80', 'baseValue': 28.8, 'baseCurrency': 'EUR', 'date': '2024-09-25T02:58:08Z'}, 'discount': 50, 'distanceFromMin': 2.8200000000000003, 'distanceFromMax': 3.52}",/protein/impact-diet-whey
1,2025-07-26T19:16:18.588750,muchproteins_json,Bedtime Protein Shake,https://www.bulk.com/eu/complete-bedtime.html,Bulk,bedtime-protein-shake-d3db65a31521f0218b89685b18403355-500px.png,bedtime-protein-shake,"Strawberry FlavourMicellar Casein, ['Milk'], Beta-Hydroxy-Beta-Methylbutyrate, ['HMB'], L-Leucine, L-Lysine, L-Theanine, Flavouring, Soya Lecithin, Colouring, ['Beetroot Red'], Acid, ['Citric Acid'], Thickener, ['Xanthan Gum'], Sweetener, ['Sucralose'], .Chocolate FlavourMicellar Casein, ['Milk'], Beta-Hydroxy-Beta-Methylbutyrate, ['HMB'], L-Leucine, L-Lysine, Fat Reduced Cocoa Powder, L-Theanine, Flavouring, Soya Lecithin, Thickener, ['Xanthan Gum'], Sweetener, ['Sucralose']","{'energy': {'kj': 1551, 'kcal': 365}, 'fat': {'all': 1.2, 'saturated': 0.7}, 'carbohydrates': {'all': 2.6, 'sugar': 1.2}, 'fibre': 0, 'protein': 86, 'salt': 0.29, 'leucine': 8.6, 'hmb': 4.3, 'lysine': 2.9, 'theanine': 0.715}","vegetarian, halal, gluten free",3.0,3.49,"{'min': {'value': 104.99, 'grams': 5000, 'currency': 'EUR', 'rawValue': '€104.99', 'date': '2022-11-19T02:11:31Z', 'pricePer100g': 2.1, 'pricePerProtein100g': 2.44}, 'max': {'value': 79.99, 'grams': 2500, 'currency': 'EUR', 'rawValue': '€79.99', 'baseValue': 79.99, 'baseCurrency': 'EUR', 'date': '2024-03-11T02:32:17Z', 'pricePer100g': 3.2, 'pricePerProtein100g': 3.72}, 'latest': {'value': 149.99, 'grams': 5000, 'currency': 'EUR', 'rawValue': '€149.99', 'baseValue': 149.99, 'baseCurrency': 'EUR', 'date': '2024-05-15T02:42:17Z'}, 'discount': 6, 'distanceFromMin': 1.0500000000000003, 'distanceFromMax': 0.22999999999999998}",/protein/bedtime-protein-shake
1,2025-07-26T19:16:18.588782,muchproteins_json,Grass Fed Whey Protein Isolate,https://www.vitaminshoppe.com/p/farm-fed-dippin-dots-dippin-dots-strawberry-ice-cream-29-63-oz-powder/axs0022,Axe and Sledge,grass-fed-whey-protein-isolate-dippin-dots-strawberry-ice-cream-29-63-oz-30-servings-1b24766f761dffc5436969208dd5a3a2-500px.png,grass-fed-whey-protein-isolate-dippin-dots-strawberry-ice-cream-29-63-oz-30-servings-,"Grass-Fed Whey Protein Isolate, Dextrose, Natural & Artificial Flavors, Sodium Chloride, Gum Blend, ['Xanthan Gum', 'Cellulose Gum', 'Carrageenan'], Sucralose, Red nr40, Sunflower Lecithin, Medium Chain Triglycerides 75%, Papain 50 TU/g","{'energy': {'kj': 1381, 'kcal': 330}, 'fat': {'all': 0, 'saturated': 0, 'trans': 0, 'cholesterol': 0.0165}, 'carbohydrates': {'all': 9.9, 'sugar': 6.6}, 'fiber': 0, 'protein': 72.6, 'salt': 1, 'calcium': 0.37, 'iron': 0.00379, 'phosphorous': 0.208, 'magnesium': 0.0759, 'chloride': 0.383, 'potassium': 0.37}","vegetarian, soy free, gluten free, WPI, whey",2.7,3.75,"{'min': {'value': 24.39, 'grams': 907, 'currency': 'EUR', 'rawValue': '$26.53', 'baseValue': 26.53, 'baseCurrency': 'USD', 'date': '2024-05-19T02:36:42Z', 'pricePer100g': 2.69, 'pricePerProtein100g': 3.74}, 'max': {'value': 48.81, 'grams': 907, 'currency': 'EUR', 'rawValue': '$52.99', 'baseValue': 52.99, 'baseCurrency': 'USD', 'date': '2023-07-06T02:53:13Z', 'dateUpdated': '2023-07-06T14:33:42Z', 'pricePer100g': 5.38, 'pricePerProtein100g': 7.47}, 'latest': {'value': 24.45, 'grams': 907, 'currency': 'EUR', 'rawValue': '$26.53', 'baseValue': 26.53, 'baseCurrency': 'USD', 'date': '2024-06-01T02:55:02Z'}, 'discount': 50, 'distanceFromMin': 0.009999999999999787, 'distanceFromMax': 3.7199999999999998}",/protein/grass-fed-whey-protein-isolate-dippin-dots-strawberry-ice-cream-29-63-oz-30-servings-
1,2025-07-26T19:16:18.588810,muchproteins_json,Impact Whey Protein Powder,https://www.myprotein.com/sports-nutrition/impact-whey-protein/10530943.html,Myprotein,impact-whey-protein-powder-f7aa3ff295550b0ec903b21d3e5ff949-500px.png,impact-whey-protein-powder,"Whey Protein Concentrate, ['Milk'], Emulsifier, ['Soy Lecithin']","{'': 'per 100g', 'energy': {'kj': 1740, 'kcal': 412}, 'fat': {'all': 7.5, 'saturated': 5}, 'carbohydrates': {'all': 4, 'sugar': 4}, 'fibre': 0, 'protein': 82, 'salt': 0.5}","vegetarian, gluten free, WPC, whey",3.08,3.76,"{'min': {'value': 8.82, 'grams': 5000, 'currency': 'EUR', 'rawValue': '£7.79', 'baseValue': 7.79, 'baseCurrency': 'GBP', 'date': '2023-04-24T14:31:14Z', 'pricePer100g': 0.18, 'pricePerProtein100g': 0.22}, 'max': {'value': 19.99, 'grams': 250, 'currency': 'EUR', 'rawValue': '€19.99', 'baseValue': 19.99, 'baseCurrency': 'EUR', 'date': '2023-05-03T14:31:23Z', 'dateUpdated': '2023-05-04T14:31:13Z', 'pricePer100g': 8, 'pricePerProtein100g': 9.76}, 'latest': {'value': 15.39, 'grams': 500, 'currency': 'EUR', 'rawValue': '€15.39', 'baseValue': 15.39, 'baseCurrency': 'EUR', 'date': '2024-09-25T02:55:39Z'}, 'discount': 61, 'distanceFromMin': 3.5399999999999996, 'distanceFromMax': 6}",/protein/impact-whey-protein-powder
1,2025-07-26T19:16:18.588836,muchproteins_json,Impact Vegan Protein,https://www.myprotein.com/sports-nutrition/vegan-protein-blend/11776868.html?switchcurrency=EUR,Myprotein,impact-vegan-protein-1b878c4a0695f1165fb28b3c731f5311-500px.png,impact-vegan-protein,"Protein blend, ['Pea Protein Isolate', 'Fava Bean Isolate'], ​","{'': 'per 100g', 'energy': {'kj': 1532, 'kcal': 366}, 'fat': {'all': 2.5, 'saturated': 0.5}, 'carbohydrates': {'all': 11, 'sugar': 0.1}, 'fibre': 4.5, 'protein': 71, 'salt': 0.67}","vegetarian, dairy free, lactose free, vegan, soy free, gluten free",2.78,3.92,"{'min': {'value': 7.91, 'grams': 5000, 'currency': 'EUR', 'rawValue': '€7.91', 'baseValue': 7.91, 'baseCurrency': 'EUR', 'date': '2024-09-22T02:45:58Z', 'pricePer100g': 0.16, 'pricePerProtein100g': 0.23}, 'max': {'value': 14.99, 'grams': 250, 'currency': 'EUR', 'rawValue': '€14.99', 'baseValue': 14.99, 'baseCurrency': 'EUR', 'date': '2024-06-19T02:38:55Z', 'pricePer100g': 6, 'pricePerProtein100g': 8.45}, 'latest': {'value': 6.96, 'grams': 250, 'currency': 'EUR', 'rawValue': '€6.96', 'baseValue': 6.96, 'baseCurrency': 'EUR', 'date': '2024-09-25T02:50:18Z'}, 'discount': 54, 'distanceFromMin': 3.69, 'distanceFromMax': 4.529999999999999}",/protein/impact-vegan-protein
1,2025-07-26T19:16:18.588859,muchproteins_json,Complete Protein Blend™,https://www.bulk.com/eu/complete-protein-blend.html,Bulk,complete-protein-blend-774a54b8c6c101068cc708bc3defb45e-500px.png,complete-protein-blend,"Protein Blend, [['Whey Protein Concentrate', ['Milk']], 'Milk Protein Concentrate', 'Egg White Powder'], Glutamine Peptides, ['Wheat'], Cocoa Powder, Flavour, Thickener, ['Xanthan Gum'], Sweetener, ['Sucralose'], Instantising Agent, ['Soya Lecithin']","{'energy': {'kj': 1543, 'kcal': 364}, 'fat': {'all': 4.4, 'saturated': 2.1}, 'carbohydrates': {'all': 3, 'sugar': 2.8}, 'fibre': 0.4, 'protein': 78, 'salt': 0.67, 'glutamine peptides': 7.5}","vegetarian, halal, WPC, whey",3.1,3.97,"{'min': {'value': 69.74, 'grams': 5000, 'currency': 'EUR', 'rawValue': '€69.74', 'baseValue': 69.74, 'baseCurrency': 'EUR', 'date': '2023-07-19T03:16:20Z', 'dateUpdated': '2023-07-20T19:50:18Z', 'pricePer100g': 1.39, 'pricePerProtein100g': 1.78}, 'max': {'value': 25.99, 'grams': 500, 'currency': 'EUR', 'rawValue': '€25.99', 'baseValue': 25.99, 'baseCurrency': 'EUR', 'date': '2023-08-19T14:31:36Z', 'pricePer100g': 5.2, 'pricePerProtein100g': 6.67}, 'latest': {'value': 154.99, 'grams': 5000, 'currency': 'EUR', 'rawValue': '€154.99', 'baseValue': 154.99, 'baseCurrency': 'EUR', 'date': '2024-05-15T02:41:04Z'}, 'discount': 40, 'distanceFromMin': 2.1900000000000004, 'distanceFromMax': 2.6999999999999997}",/protein/complete-protein-blend
1,2025-07-26T19:16:18.588886,muchproteins_json,Hemp Protein Powder,https://www.bulk.com/eu/hemp-protein.html,Bulk,hemp-protein-powder-a56987dea0013a6c3a1125f085d91a02-500px.png,hemp-protein-powder,Hemp Protein Powder,"{'energy': {'kj': 1467, 'kcal': 351}, 'fat': {'all': 9.2, 'saturated': 1.1, 'monosaturated': 1.2, 'polyunsaturated': 6, 'omega 3': 1.4, 'omega 6': 4.6}, 'carbohydrates': {'all': 5, 'sugar': 4.4}, 'fibre': 24, 'protein': 50, 'salt': 0.01}","vegetarian, vegan, halal, dairy free, lactose free, soy free, gluten free",2.0,4.0,"{'min': {'value': 4.02, 'grams': 500, 'currency': 'EUR', 'rawValue': '€4.02', 'baseValue': 4.02, 'baseCurrency': 'EUR', 'date': '2023-11-28T02:35:43Z', 'pricePer100g': 0.8, 'pricePerProtein100g': 1.6}, 'max': {'value': 13.99, 'grams': 500, 'currency': 'EUR', 'rawValue': '€13.99', 'baseValue': 13.99, 'baseCurrency': 'EUR', 'date': '2023-11-29T14:31:16Z', 'pricePer100g': 2.8, 'pricePerProtein100g': 5.6}, 'latest': {'value': 99.99, 'grams': 5000, 'currency': 'EUR', 'rawValue': '€99.99', 'baseValue': 99.99, 'baseCurrency': 'EUR', 'date': '2024-05-15T02:52:28Z'}, 'discount': 29, 'distanceFromMin': 2.4, 'distanceFromMax': 1.5999999999999996}",/protein/hemp-protein-powder
1,2025-07-26T19:16:18.588909,muchproteins_json,Vegan Protein Powder,https://www.bulk.com/eu/vegan-protein-powder-protein-shake.html,Bulk,vegan-protein-powder-199f75f4b9829bea74abbeb46c139680-500px.png,vegan-protein-powder,"V+TM Protein Blend, ['Pea Protein Isolate', 'Brown Rice Protein', 'Pumpkin Seed Protein', 'Flaxseed Powder', 'Quinoa Flour'], Emulsifier, ['Sunflower Lecithin'], Stabiliser, ['Xanthan Gum'], DigeZyme® Enzyme Complex, ['Amylase', 'Protease', 'Cellulase', 'Lactase', 'Lipase']","{'energy': {'kj': 1582, 'kcal': 375}, 'fat': {'all': 6, 'saturated': 1.5}, 'carbohydrates': {'all': 5.5, 'sugar': 0.6}, 'fibre': 5.3, 'protein': 72, 'salt': 1.68}","GMO free, vegetarian, dairy free, lactose free, vegan, soy free, gluten free",2.94,4.08,"{'min': {'value': 33.07, 'grams': 2500, 'currency': 'EUR', 'rawValue': '€33.07', 'baseValue': 33.07, 'baseCurrency': 'EUR', 'date': '2023-11-20T14:32:17Z', 'pricePer100g': 1.32, 'pricePerProtein100g': 1.83}, 'max': {'value': 20.99, 'grams': 500, 'currency': 'EUR', 'rawValue': '€20.99', 'baseValue': 20.99, 'baseCurrency': 'EUR', 'date': '2023-11-30T02:35:46Z', 'pricePer100g': 4.2, 'pricePerProtein100g': 5.83}, 'latest': {'value': 73.49, 'grams': 2500, 'currency': 'EUR', 'rawValue': '€73.49', 'baseValue': 73.49, 'baseCurrency': 'EUR', 'date': '2024-03-17T02:42:50Z'}, 'discount': 30, 'distanceFromMin': 2.25, 'distanceFromMax': 1.75}",/protein/vegan-protein-powder
1,2025-07-26T19:16:18.588935,muchproteins_json,Diet Whey Protein Powder,https://www.phd.com/protein/diet-whey-powder-1kg,PhD Nutrition,diet-whey-protein-powder-1b2f8a845686ce20213d4d85d194222e-500px.png,diet-whey-protein-powder,"PhD Premium Protein Blend, ['Whey* Protein Concentrate', ['Milk Protein Concentrate', ['Of Which 80% Is Micellar Casein']], 'Soya Protein Isolate'], Waxy Barley Flour, Golden Brown Flaxseed Powder, Thickeners, ['Acacia Gum', 'Guar Gum', 'Xanthan Gum'], Flavouring, Reduced Fat Cocoa Powder {Salted Caramel Flavour Only} Conjugated Linoleic Acid Powder [Safflower Oil, ['Rich in Conjugated Linoeic Acid'], Glucose Syrup, Milk Protein, Emulsifier, ['Soya Lecithin'], Vitamin E], L-Carnitine, Colour, ['Beetroot Red {Strawberry Delight', 'Cherry Bakewell and Raspberry & White Chocolate Flavours Only}', ['Curcumin', ['Banana Flavour Only']], 'Green Tea Extract', ['Salt {White Chocolate Deluxe Flavour and Salted Caramel Flavours Only} Sweetener', ['Sucralose']]]","{'typical values (when mixed with water±)': 'per 100g', 'energy': {'kj': 1528, 'kcal': 365}, 'fat': {'all': 5.5, 'saturated': 1.6}, 'carbohydrates': {'all': 11, 'sugar': 5}, 'fibre': 3, 'protein': 68, 'salt': 0.63, 'also provides:': None, 'flaxseed powder': {'all': 3, 'of which is flaxseed oil': 1.2}, 'conjugated linoleic acid powder': {'all': 1.5, 'of which is conjugated linoleic acid': 1}, 'l-carnitine': 0.5, 'green tea extract': 0.4}","GMO free, halal, palm oil free, vegetarian, gluten free",2.78,4.09,"{'min': {'value': 31.53, 'grams': 2000, 'currency': 'EUR', 'rawValue': '£27.59', 'baseValue': 27.59, 'baseCurrency': 'GBP', 'date': '2023-11-21T14:32:35Z', 'pricePer100g': 1.58, 'pricePerProtein100g': 2.32}, 'max': {'value': 56.39, 'grams': 2000, 'currency': 'EUR', 'rawValue': '£47.99', 'baseValue': 47.99, 'baseCurrency': 'GBP', 'date': '2024-03-09T02:31:34Z', 'pricePer100g': 2.82, 'pricePerProtein100g': 4.15}, 'latest': {'value': 55.53, 'grams': 2000, 'currency': 'EUR', 'rawValue': '£45.99', 'baseValue': 45.99, 'baseCurrency': 'GBP', 'date': '2024-12-10T03:05:20Z'}, 'discount': 1, 'distanceFromMin': 1.77, 'distanceFromMax': 0.0600000000000005}",/protein/diet-whey-protein-powder
1,2025-07-26T19:16:18.588968,muchproteins_json,Total Protein Blend,https://www.myprotein.com/sports-nutrition/total-protein-blend/10529951.html?switchcurrency=EUR,Myprotein,total-protein-blend-13e867bbd94e80221fe60d7ae3fe54b7-500px.png,total-protein-blend,"Protein Blend, [['Whey Protein Concentrate', ['Milk', 'Soy Lecithin']], ['Whey Protein Isolate', ['Milk', 'Soy Lecithin']], ['Hydrolysed Whey Protein', ['Milk']], 'Milk Protein Concentrate', ['Micellar Casein', ['Milk']], ['Calcium-Caseinate', ['Milk', ['Acid Casein', ['Milk']], 'Calcium-Hydroxide', 'Sodium-Carbonate']], 'Free range Egg White Powder'], Thickening Agent, ['Xanthan Gum']","{'': 'per 100g', 'energy': {'kj': 1615, 'kcal': 386}, 'fat': {'all': 4.9, 'saturated': 1.6}, 'carbohydrates': {'all': 4.4, 'sugar': 3.1}, 'fibre': 1.1, 'protein': 81, 'salt': 0.33}","vegetarian, gluten free, WPC, WPI, whey",3.37,4.16,"{'min': {'value': 33.1, 'grams': 5000, 'currency': 'EUR', 'rawValue': '€33.10', 'baseValue': 33.1, 'baseCurrency': 'EUR', 'date': '2023-10-25T02:31:25Z', 'pricePer100g': 0.66, 'pricePerProtein100g': 0.81}, 'max': {'value': 51.99, 'grams': 1000, 'currency': 'EUR', 'rawValue': '€51.99', 'baseValue': 51.99, 'baseCurrency': 'EUR', 'date': '2024-06-19T02:38:55Z', 'pricePer100g': 5.2, 'pricePerProtein100g': 6.42}, 'latest': {'value': 33.73, 'grams': 1000, 'currency': 'EUR', 'rawValue': '€33.73', 'baseValue': 33.73, 'baseCurrency': 'EUR', 'date': '2024-09-25T02:56:46Z'}, 'discount': 35, 'distanceFromMin': 3.35, 'distanceFromMax': 2.26}",/protein/total-protein-blend
1,2025-07-26T19:16:18.588996,muchproteins_json,Diet Plant Protein Powder,https://www.phd.com/protein/diet-plant,PhD Nutrition,diet-plant-protein-powder-884fe96524699a08d645bba0d0d54e1c-500px.png,diet-plant-protein-powder,"Pea Protein, Soya Protein, Flavouring, Fat Reduced Cocoa Powder, Conjugated Linoleic Acid, L-Carnitine, Green Tea Extract, Sodium chloride, Lactospore™, ['Bacillus Coagulans'], Stabiliser, ['Xanthan Gum'], Sweetener, ['Sucralose']","{'typical values (when mixed with water±)': 'per 100g', 'energy': {'kj': 1564, 'kcal': 370}, 'fat': {'all': 3.7, 'saturated': 0.6}, 'carbohydrates': {'all': 9, 'sugar': 0.4}, 'fibre': 5.4, 'protein': 72, 'salt': 0.7, 'also provides:': None, 'conjugated linoleic acid powder': {'all': 1.5, 'of which is conjugated linoleic acid': 1}, 'l-carnitine': 1, 'green tea extract': 0.4, ""bcaa's"": 13.3}","gluten free, GMO free, palm oil free, vegan, vegetarian, dairy free, lactose free",3.02,4.19,"{'min': {'value': 17.13, 'grams': 1000, 'currency': 'EUR', 'rawValue': '£14.99', 'baseValue': 14.99, 'baseCurrency': 'GBP', 'date': '2023-11-21T14:32:35Z', 'pricePer100g': 1.71, 'pricePerProtein100g': 2.38}, 'max': {'value': 30.18, 'grams': 1000, 'currency': 'EUR', 'rawValue': '£24.99', 'baseValue': 24.99, 'baseCurrency': 'GBP', 'date': '2024-12-10T02:54:45Z', 'pricePer100g': 3.02, 'pricePerProtein100g': 4.19}, 'latest': {'value': 30.18, 'grams': 1000, 'currency': 'EUR', 'rawValue': '£24.99', 'baseValue': 24.99, 'baseCurrency': 'GBP', 'date': '2024-12-10T03:09:21Z'}, 'discount': 0, 'distanceFromMin': 1.8100000000000005, 'distanceFromMax': 0}",/protein/diet-plant-protein-powder
2,2025-07-26T19:16:19.953784,muchproteins_json,Impact Whey Isolate Powder,https://www.myprotein.com/sports-nutrition/impact-whey-isolate/10530911.html?switchcurrency=EUR,Myprotein,impact-whey-isolate-powder-fe4d25b04f5a53e2ff8a40695366e432-500px.png,impact-whey-isolate-powder,"Whey Protein Isolate, ['Milk'], Soy Lecithin, Sunflower Lecithin","{'': 'per 100g', 'energy': {'kj': 1584, 'kcal': 373}, 'fat': {'all': 0.3, 'saturated': 0.3}, 'carbohydrates': {'all': 2.5, 'sugar': 2.5}, 'protein': 90, 'salt': 0.5}","Informed Choice, vegetarian, gluten free, WPI, whey",3.81,4.23,"{'min': {'value': 18.92, 'grams': 5000, 'currency': 'EUR', 'rawValue': '€18.92', 'baseValue': 18.92, 'baseCurrency': 'EUR', 'date': '2024-09-10T02:43:15Z', 'pricePer100g': 0.38, 'pricePerProtein100g': 0.42}, 'max': {'value': 47.99, 'grams': 500, 'currency': 'EUR', 'rawValue': '€47.99', 'date': '2022-11-12T13:39:20Z', 'dateUpdated': '2022-11-15T13:42:23Z', 'pricePer100g': 9.6, 'pricePerProtein100g': 10.67}, 'latest': {'value': 19.03, 'grams': 500, 'currency': 'EUR', 'rawValue': '€19.03', 'baseValue': 19.03, 'baseCurrency': 'EUR', 'date': '2024-09-25T02:57:20Z'}, 'discount': 60, 'distanceFromMin': 3.8100000000000005, 'distanceFromMax': 6.4399999999999995}",/protein/impact-whey-isolate-powder
